transaction_id,user_id,city,transaction_date,amount,payment_app,transaction_type,device_type,is_fraud
TXN101636,USER8986,Lucknow,2024-09-27 11:48:23,616.01,Amazon Pay,Recharge,iOS,0
TXN101637,USER6769,Jaipur,2024-04-11 16:24:16,5435.82,Google Pay,P2M,Web,0
TXN101638,USER1886,Kolkata,2024-08-10 19:25:18,1090.6,PhonePe,P2P,Android,0
TXN101639,USER8727,Jaipur,2024-04-18 22:50:15,3851.84,Amazon Pay,Bill Payment,iOS,0
TXN101640,USER5890,Kolkata,2024-07-21 13:18:48,213.31,Amazon Pay,Bill Payment,Android,0
TXN101641,USER4118,Kolkata,2024-09-05 06:42:22,561.32,PhonePe,P2M,Web,0
TXN101642,USER1364,Mumbai,2024-03-30 05:29:57,589.23,Amazon Pay,P2P,Android,0
TXN101643,USER8939,Lucknow,2024-04-22 11:40:29,840.67,BHIM,Bill Payment,Android,0
TXN101644,USER4081,Ahmedabad,2024-11-24 05:27:22,826.65,Amazon Pay,P2P,iOS,0
TXN101645,USER3933,Delhi,2024-09-26 06:56:57,2802.25,Google Pay,Recharge,Web,0
TXN101646,USER2741,Mumbai,2024-11-15 22:27:59,255.12,BHIM,P2M,Web,0
TXN101647,USER2690,Delhi,2024-06-13 03:41:25,115.26,Google Pay,Bill Payment,Android,0
TXN101648,USER5302,Lucknow,2024-10-08 06:13:11,778.54,PhonePe,P2M,iOS,0
TXN101649,USER5490,Mumbai,2024-03-14 20:31:54,1607.43,Paytm,P2P,iOS,0
TXN101650,USER3670,Kolkata,2024-08-05 06:53:35,5179.92,PhonePe,Recharge,iOS,0
TXN101651,USER3506,Mumbai,2024-03-10 17:10:24,2217.04,BHIM,Recharge,Web,0
TXN101652,USER9759,Chennai,2024-10-13 03:38:12,425.12,Paytm,Bill Payment,iOS,0
TXN101653,USER9831,Chennai,2024-11-20 21:50:27,263.14,Google Pay,Recharge,Android,0
TXN101654,USER3985,Mumbai,2024-02-17 18:24:09,4159.02,BHIM,Recharge,Web,0
TXN101655,USER7203,Lucknow,2024-09-13 16:05:20,1862.88,BHIM,Bill Payment,Android,0
TXN101656,USER9652,Lucknow,2024-02-28 09:36:40,1402.64,BHIM,P2M,iOS,0
TXN101657,USER1432,Jaipur,2024-02-25 19:59:07,2562.96,Paytm,Bill Payment,Web,0
TXN101658,USER6720,Jaipur,2024-10-07 18:16:32,350.41,BHIM,Recharge,Web,0
TXN101659,USER3096,Ahmedabad,2024-05-26 12:36:11,858.65,Google Pay,Bill Payment,Web,0
TXN101660,USER2975,Pune,2024-05-24 22:10:03,693.24,Paytm,Bill Payment,Web,0
TXN101661,USER5939,Mumbai,2024-05-10 03:51:06,706.42,PhonePe,P2P,Android,0
TXN101662,USER8345,Kolkata,2024-10-19 09:06:53,1166.25,Paytm,Recharge,iOS,0
TXN101663,USER7282,Jaipur,2024-09-03 20:41:59,9084.3,PhonePe,P2M,iOS,0
TXN101664,USER5183,Delhi,2024-03-28 15:19:44,1871.44,PhonePe,Recharge,iOS,0
TXN101665,USER8773,Ahmedabad,2024-11-02 02:59:38,2716.05,PhonePe,Recharge,Web,0
TXN101666,USER4614,Bangalore,2024-08-06 21:03:07,1704.25,BHIM,P2M,iOS,0
TXN101667,USER5332,Hyderabad,2024-08-14 23:50:20,868.68,PhonePe,Bill Payment,Android,0
TXN101668,USER8939,Pune,2024-11-03 20:22:54,307.83,BHIM,P2M,Web,0
TXN101669,USER2845,Jaipur,2024-04-28 04:39:26,1106.17,Paytm,P2M,iOS,0
TXN101670,USER4810,Hyderabad,2024-12-26 00:25:09,1272.72,Google Pay,Bill Payment,iOS,0
TXN101671,USER3162,Lucknow,2024-10-09 07:15:48,2075.56,BHIM,Recharge,iOS,0
TXN101672,USER2359,Chennai,2024-12-01 16:45:13,158.07,PhonePe,Bill Payment,iOS,0
TXN101673,USER1080,Bangalore,2024-06-21 15:49:45,439.07,BHIM,P2P,iOS,0
TXN101674,USER1667,Kolkata,2024-12-21 12:20:58,3788.92,Google Pay,P2P,Web,0
TXN101675,USER2189,Chennai,2024-03-25 21:44:47,4623.41,BHIM,P2M,Android,0
TXN101676,USER1071,Pune,2024-05-05 20:48:41,708.61,PhonePe,P2P,iOS,0
TXN101677,USER7338,Lucknow,2024-06-06 17:20:51,578.0,PhonePe,Recharge,Web,0
TXN101678,USER4026,Lucknow,2024-02-23 14:57:43,3009.66,BHIM,P2P,iOS,0
TXN101679,USER5865,Jaipur,2024-06-26 09:44:17,787.32,Google Pay,Recharge,Web,0
TXN101680,USER8690,Jaipur,2024-09-10 12:37:19,2558.83,Amazon Pay,Bill Payment,Web,0
TXN101681,USER3666,Kolkata,2024-10-01 10:45:36,4508.23,PhonePe,Bill Payment,Android,0
TXN101682,USER4888,Bangalore,2024-11-24 22:03:29,1966.91,BHIM,P2P,Android,0
TXN101683,USER1565,Mumbai,2024-09-10 20:45:23,1439.68,Google Pay,P2P,Web,0
TXN101684,USER5311,Chennai,2024-07-01 15:48:08,1818.22,PhonePe,P2M,Android,0
TXN101685,USER1556,Lucknow,2024-09-13 00:43:00,727.22,Google Pay,P2P,Web,0
TXN101686,USER5019,Bangalore,2024-03-07 18:12:12,428.82,Amazon Pay,P2P,iOS,0
TXN101687,USER5927,Lucknow,2024-08-19 09:56:30,2342.85,PhonePe,Bill Payment,iOS,0
TXN101688,USER2074,Bangalore,2024-06-29 02:37:55,1497.95,BHIM,Bill Payment,Web,0
TXN101689,USER7327,Jaipur,2024-01-23 00:36:16,1232.75,Google Pay,P2P,Web,0
TXN101690,USER5608,Bangalore,2024-05-10 11:06:42,473.23,PhonePe,P2P,Web,0
TXN101691,USER5284,Kolkata,2024-12-11 10:20:51,1198.24,BHIM,P2P,Android,0
TXN101692,USER3464,Kolkata,2024-06-24 01:14:42,3695.03,Amazon Pay,P2P,iOS,0
TXN101693,USER9643,Jaipur,2024-10-03 20:15:32,247.22,Google Pay,Bill Payment,iOS,0
TXN101694,USER6241,Delhi,2024-08-14 06:20:21,1852.71,Amazon Pay,Recharge,Android,0
TXN101695,USER2782,Kolkata,2024-11-11 14:37:52,6473.81,Amazon Pay,Bill Payment,iOS,0
TXN101696,USER4757,Kolkata,2024-10-04 11:07:57,4634.32,Paytm,P2M,Web,0
TXN101697,USER5150,Mumbai,2024-11-02 03:05:09,2395.81,Google Pay,P2P,Android,0
TXN101698,USER7468,Chennai,2024-07-16 10:15:43,40.5,Google Pay,Bill Payment,iOS,0
TXN101699,USER1864,Hyderabad,2024-07-23 17:30:27,2201.72,Google Pay,P2M,iOS,0
TXN101700,USER2502,Hyderabad,2024-03-17 01:02:50,840.04,Amazon Pay,P2P,Web,0
TXN101701,USER4483,Jaipur,2024-03-27 12:09:04,4202.77,PhonePe,P2M,iOS,0
TXN101702,USER8287,Kolkata,2024-03-07 04:08:28,3295.09,PhonePe,P2P,Android,0
TXN101703,USER9661,Chennai,2024-07-07 01:53:26,1685.53,PhonePe,Bill Payment,iOS,0
TXN101704,USER7452,Kolkata,2024-09-19 22:29:52,3798.48,Google Pay,Bill Payment,Web,0
TXN101705,USER5019,Hyderabad,2024-05-11 09:21:37,7116.85,Google Pay,P2P,iOS,0
TXN101706,USER8973,Pune,2024-05-01 03:05:36,1072.28,PhonePe,Bill Payment,Android,0
TXN101707,USER2184,Jaipur,2024-10-15 16:25:55,508.16,PhonePe,P2M,Android,0
TXN101708,USER4319,Bangalore,2024-08-05 01:26:46,1340.07,Google Pay,P2M,Android,0
TXN101709,USER8209,Bangalore,2024-01-12 10:28:16,3092.7,Amazon Pay,P2M,iOS,0
TXN101710,USER8282,Bangalore,2024-08-05 12:58:48,2144.65,Paytm,Bill Payment,Web,0
TXN101711,USER1892,Ahmedabad,2024-08-13 21:10:56,640.53,Paytm,Recharge,Web,0
TXN101712,USER1897,Kolkata,2024-07-17 06:32:52,254.01,Amazon Pay,P2P,iOS,0
TXN101713,USER5512,Delhi,2024-03-25 10:17:10,435.68,PhonePe,P2P,Android,0
TXN101714,USER6640,Hyderabad,2024-10-07 10:56:24,4157.24,Paytm,Bill Payment,Web,0
TXN101715,USER4561,Bangalore,2024-08-20 00:29:16,95.62,Amazon Pay,Bill Payment,iOS,0
TXN101716,USER9899,Pune,2024-12-15 17:56:35,2434.36,BHIM,P2M,Android,0
TXN101717,USER5535,Kolkata,2024-08-15 13:09:27,1513.01,Amazon Pay,Recharge,Web,0
TXN101718,USER1632,Pune,2024-06-21 14:47:31,1504.03,BHIM,P2M,iOS,0
TXN101719,USER6591,Pune,2024-04-19 04:30:26,1993.11,BHIM,P2M,Web,0
TXN101720,USER2054,Bangalore,2024-09-24 14:30:34,5048.23,Google Pay,Recharge,Android,0
TXN101721,USER5261,Jaipur,2024-07-06 09:45:57,197.56,Paytm,P2P,Web,0
TXN101722,USER1544,Bangalore,2024-01-10 05:34:07,16.78,BHIM,Bill Payment,iOS,0
TXN101723,USER7618,Bangalore,2024-12-13 01:53:00,1339.27,BHIM,P2P,Android,0
TXN101724,USER1096,Kolkata,2024-10-01 10:36:05,2.57,Google Pay,P2P,iOS,0
TXN101725,USER5368,Chennai,2024-10-27 06:53:03,2623.7,Paytm,Bill Payment,Web,0
TXN101726,USER5299,Kolkata,2024-01-06 02:15:18,98.04,Paytm,P2P,iOS,0
TXN101727,USER5784,Hyderabad,2024-12-03 11:36:32,9255.35,BHIM,Bill Payment,Web,0
TXN101728,USER1386,Chennai,2024-01-25 21:11:21,659.99,Paytm,Recharge,Android,0
TXN101729,USER4409,Bangalore,2024-06-26 15:40:14,4687.54,Amazon Pay,P2M,Web,0
TXN101730,USER1952,Delhi,2024-08-18 08:10:55,2953.05,Google Pay,P2P,Android,0
TXN101731,USER3484,Bangalore,2024-11-14 00:43:17,1280.65,PhonePe,Recharge,Web,0
TXN101732,USER7684,Ahmedabad,2024-05-23 04:44:00,5214.96,Amazon Pay,Recharge,Web,1
TXN101733,USER7839,Delhi,2024-09-17 17:08:27,342.14,PhonePe,Recharge,iOS,0
TXN101734,USER4285,Ahmedabad,2024-02-19 15:11:51,4408.87,BHIM,Recharge,Web,0
TXN101735,USER6041,Pune,2024-01-29 11:19:54,1341.23,PhonePe,P2M,Android,0
TXN101736,USER3273,Kolkata,2024-02-15 18:47:30,3638.75,Google Pay,Bill Payment,Web,0
TXN101737,USER6873,Delhi,2024-08-24 23:11:49,4488.12,Paytm,P2M,Android,1
TXN101738,USER5648,Kolkata,2024-04-07 00:11:34,609.5,Amazon Pay,P2P,Android,0
TXN101739,USER4683,Lucknow,2024-02-18 11:08:56,2313.16,BHIM,P2P,Web,0
TXN101740,USER5218,Jaipur,2024-12-07 07:43:38,3346.01,Paytm,Recharge,iOS,0
TXN101741,USER8632,Ahmedabad,2024-09-24 19:58:59,233.45,BHIM,P2M,Android,0
TXN101742,USER7184,Kolkata,2024-09-10 01:08:22,2590.64,PhonePe,P2P,Web,0
TXN101743,USER7212,Chennai,2024-03-21 10:23:25,884.82,Paytm,Bill Payment,Android,0
TXN101744,USER9457,Bangalore,2024-10-19 21:57:34,2895.31,PhonePe,P2M,iOS,0
TXN101745,USER5717,Bangalore,2024-07-18 12:38:02,8584.84,PhonePe,Bill Payment,Android,0
TXN101746,USER4593,Kolkata,2024-12-18 19:04:44,620.94,Paytm,P2P,Web,0
TXN101747,USER3787,Ahmedabad,2024-06-11 16:13:02,1317.2,Google Pay,P2P,Android,0
TXN101748,USER1358,Chennai,2024-12-03 02:04:58,371.21,Google Pay,Recharge,Web,0
TXN101749,USER2831,Lucknow,2024-11-25 10:43:39,4259.03,PhonePe,Bill Payment,Android,0
TXN101750,USER7435,Delhi,2024-10-25 23:55:58,271.28,Paytm,P2M,iOS,0
TXN101751,USER2388,Hyderabad,2024-03-30 11:34:39,843.13,Paytm,P2P,iOS,0
TXN101752,USER9864,Hyderabad,2024-01-05 08:24:45,2069.7,Google Pay,P2P,Android,0
TXN101753,USER4523,Hyderabad,2024-12-04 14:58:54,13.09,PhonePe,Recharge,Android,0
TXN101754,USER4080,Lucknow,2024-02-22 09:14:30,541.18,Paytm,P2P,Web,0
TXN101755,USER1623,Ahmedabad,2024-12-16 21:24:38,505.29,PhonePe,P2P,Web,0
TXN101756,USER6484,Ahmedabad,2024-07-07 23:50:36,112.47,BHIM,P2P,iOS,0
TXN101757,USER4367,Chennai,2024-01-22 19:18:07,4667.13,Google Pay,Recharge,Web,0
TXN101758,USER3634,Delhi,2024-07-27 12:55:14,1563.46,Google Pay,P2P,iOS,0
TXN101759,USER6955,Hyderabad,2024-11-26 00:19:20,3322.94,PhonePe,Bill Payment,iOS,0
TXN101760,USER6876,Lucknow,2024-03-30 03:51:22,2596.41,Google Pay,Bill Payment,Web,0
TXN101761,USER9215,Ahmedabad,2024-04-21 03:55:23,358.09,BHIM,P2P,iOS,0
TXN101762,USER9370,Pune,2024-10-14 08:39:13,1829.74,Paytm,Recharge,Android,0
TXN101763,USER2212,Jaipur,2024-03-06 02:30:01,2171.62,Google Pay,Bill Payment,iOS,0
TXN101764,USER6283,Chennai,2024-08-20 07:10:54,1108.01,Paytm,Bill Payment,Web,0
TXN101765,USER2340,Jaipur,2024-06-22 13:12:53,6508.1,Amazon Pay,Recharge,iOS,0
TXN101766,USER2361,Mumbai,2024-04-25 09:15:59,1903.04,PhonePe,Recharge,Android,0
TXN101767,USER2654,Kolkata,2024-10-25 04:36:11,4030.18,Amazon Pay,Bill Payment,Android,1
TXN101768,USER9625,Pune,2024-10-14 04:25:26,3670.17,PhonePe,P2P,Web,0
TXN101769,USER5182,Bangalore,2024-11-13 09:13:25,2467.25,BHIM,P2P,iOS,0
TXN101770,USER9751,Kolkata,2024-01-05 20:41:29,522.23,PhonePe,Recharge,Android,0
TXN101771,USER6220,Kolkata,2024-03-11 00:11:24,1460.53,PhonePe,Bill Payment,Android,0
TXN101772,USER9007,Lucknow,2024-08-15 11:36:27,676.03,Google Pay,Recharge,Web,0
TXN101773,USER6782,Kolkata,2024-07-29 16:00:45,5159.8,Google Pay,Bill Payment,Web,0
TXN101774,USER1768,Mumbai,2024-02-02 05:28:09,2112.62,Paytm,P2M,Web,0
TXN101775,USER7939,Mumbai,2024-03-10 22:01:41,359.51,BHIM,Recharge,Android,0
TXN101776,USER1480,Kolkata,2024-05-23 05:41:18,262.62,Amazon Pay,Bill Payment,Android,1
TXN101777,USER3892,Ahmedabad,2024-06-23 06:46:35,960.04,BHIM,Recharge,Android,1
TXN101778,USER6467,Kolkata,2024-10-12 20:29:05,593.99,Google Pay,P2M,Web,0
TXN101779,USER5080,Pune,2024-11-11 20:52:33,1129.54,Amazon Pay,P2M,iOS,0
TXN101780,USER2892,Jaipur,2024-02-28 17:35:55,1958.32,Amazon Pay,Recharge,iOS,0
TXN101781,USER3015,Pune,2024-01-18 15:19:44,1557.35,BHIM,P2P,Web,0
TXN101782,USER1565,Pune,2024-09-01 05:06:42,3886.05,PhonePe,Recharge,Web,0
TXN101783,USER5412,Lucknow,2024-10-26 20:59:47,199.77,Amazon Pay,Bill Payment,Web,0
TXN101784,USER8902,Pune,2024-06-14 15:41:34,1216.37,BHIM,P2P,Web,0
TXN101785,USER6520,Jaipur,2024-07-24 19:13:44,1680.14,BHIM,Recharge,iOS,0
TXN101786,USER5023,Jaipur,2024-04-20 22:57:16,1906.64,Amazon Pay,Bill Payment,Web,0
TXN101787,USER4215,Delhi,2024-05-25 07:54:20,27.47,PhonePe,P2M,Web,0
TXN101788,USER1232,Hyderabad,2024-09-27 05:25:15,701.25,Paytm,Recharge,iOS,0
TXN101789,USER1233,Lucknow,2024-07-01 11:43:35,293.22,Amazon Pay,Bill Payment,iOS,0
TXN101790,USER1889,Kolkata,2024-08-10 12:40:47,29.24,BHIM,P2M,Android,0
TXN101791,USER1731,Pune,2024-10-14 15:27:39,430.64,Paytm,Bill Payment,iOS,0
TXN101792,USER8624,Jaipur,2024-05-14 04:09:21,3655.29,BHIM,P2M,Android,0
TXN101793,USER9232,Bangalore,2024-10-22 17:55:14,1887.63,Amazon Pay,Bill Payment,Android,0
TXN101794,USER8388,Delhi,2024-01-04 05:22:13,111.13,Amazon Pay,Bill Payment,Android,0
TXN101795,USER4088,Pune,2024-08-03 00:18:35,1661.12,BHIM,P2P,iOS,0
TXN101796,USER3978,Kolkata,2024-07-25 12:07:06,5799.65,PhonePe,P2M,Android,0
TXN101797,USER5925,Chennai,2024-08-28 08:10:30,156.36,BHIM,P2P,Web,0
TXN101798,USER6403,Jaipur,2024-12-24 04:05:16,8111.79,Amazon Pay,P2P,Web,0
TXN101799,USER4891,Delhi,2024-06-11 20:33:54,3043.65,PhonePe,Bill Payment,iOS,0
TXN101800,USER9107,Delhi,2024-07-11 23:16:44,279.33,Paytm,P2P,Web,0
TXN101801,USER7747,Bangalore,2024-10-29 13:29:51,4251.4,Paytm,Bill Payment,Web,0
TXN101802,USER2550,Mumbai,2024-09-13 09:16:54,4.7,BHIM,Recharge,iOS,0
TXN101803,USER1537,Delhi,2024-12-08 20:01:48,241.54,Google Pay,P2P,Web,0
TXN101804,USER7539,Jaipur,2024-12-16 17:10:55,76.55,Paytm,Recharge,Android,0
TXN101805,USER1080,Chennai,2024-02-05 12:49:06,3839.37,Google Pay,P2P,Web,0
TXN101806,USER3670,Delhi,2024-06-16 12:21:52,199.54,Google Pay,Recharge,iOS,0
TXN101807,USER2494,Delhi,2024-04-18 07:06:35,822.57,PhonePe,Recharge,Android,0
TXN101808,USER9630,Kolkata,2024-01-19 21:31:58,1290.08,PhonePe,P2P,iOS,0
TXN101809,USER5008,Ahmedabad,2024-08-23 06:26:52,1961.36,Amazon Pay,Bill Payment,Android,0
TXN101810,USER6430,Kolkata,2024-06-05 18:57:39,376.03,BHIM,Recharge,iOS,0
TXN101811,USER9741,Kolkata,2024-05-10 08:29:25,1509.23,BHIM,P2M,iOS,0
TXN101812,USER2883,Mumbai,2024-11-22 13:47:09,559.6,Google Pay,Bill Payment,Android,0
TXN101813,USER1755,Delhi,2024-11-19 11:50:23,1824.13,Paytm,P2M,Web,0
TXN101814,USER5060,Kolkata,2024-06-06 05:33:16,1090.61,Amazon Pay,P2P,iOS,0
TXN101815,USER8130,Mumbai,2024-08-09 19:48:45,38.22,Amazon Pay,P2P,iOS,0
TXN101816,USER8942,Jaipur,2024-02-18 05:04:56,1058.01,PhonePe,Recharge,Web,0
TXN101817,USER8630,Hyderabad,2024-05-06 14:50:44,473.99,Amazon Pay,P2M,iOS,0
TXN101818,USER1007,Lucknow,2024-02-01 14:21:07,1318.69,PhonePe,P2M,iOS,0
TXN101819,USER4932,Lucknow,2024-06-11 06:16:28,3142.26,Paytm,Recharge,Web,0
TXN101820,USER9744,Pune,2024-05-28 01:55:22,756.21,Google Pay,P2M,iOS,0
TXN101821,USER3529,Ahmedabad,2024-12-01 07:44:03,691.73,PhonePe,Bill Payment,Android,0
TXN101822,USER5760,Delhi,2024-06-06 08:25:46,201.31,Paytm,Bill Payment,iOS,0
TXN101823,USER5374,Chennai,2024-10-30 03:29:23,595.1,Google Pay,P2P,iOS,0
TXN101824,USER1922,Mumbai,2024-05-09 04:08:45,1189.03,PhonePe,P2P,iOS,0
TXN101825,USER3722,Mumbai,2024-08-23 12:47:49,1026.8,Google Pay,Recharge,Android,0
TXN101826,USER7686,Lucknow,2024-05-17 14:55:39,4490.36,Paytm,P2M,Web,0
TXN101827,USER2666,Chennai,2024-05-27 17:20:09,1056.98,Amazon Pay,Bill Payment,iOS,0
TXN101828,USER7305,Lucknow,2024-12-22 02:17:32,2997.2,Google Pay,P2P,Web,0
TXN101829,USER7026,Hyderabad,2024-12-29 02:54:42,563.75,PhonePe,P2P,Android,0
TXN101830,USER1958,Pune,2024-01-21 00:08:13,3003.0,Amazon Pay,Bill Payment,Web,0
TXN101831,USER3970,Delhi,2024-01-12 22:58:01,83.68,Paytm,Recharge,iOS,0
TXN101832,USER7651,Lucknow,2024-02-02 17:05:01,3277.66,Google Pay,Bill Payment,Android,0
TXN101833,USER6824,Lucknow,2024-03-16 13:19:54,1156.22,PhonePe,Bill Payment,Android,0
TXN101834,USER2055,Delhi,2024-11-14 22:33:34,3232.64,Amazon Pay,Recharge,iOS,0
TXN101835,USER6957,Pune,2024-05-15 20:49:07,2058.77,Paytm,P2M,iOS,0
TXN101836,USER2830,Delhi,2024-10-05 10:02:43,594.44,Amazon Pay,Recharge,iOS,0
TXN101837,USER3810,Kolkata,2024-01-21 19:03:00,332.43,Google Pay,P2P,iOS,0
TXN101838,USER7192,Lucknow,2024-01-16 02:05:07,1691.03,PhonePe,P2P,Android,0
TXN101839,USER6024,Lucknow,2024-10-08 01:13:34,3582.77,Amazon Pay,Recharge,Web,0
TXN101840,USER4937,Mumbai,2024-11-30 10:44:25,923.24,Paytm,P2M,iOS,0
TXN101841,USER2750,Chennai,2024-01-17 01:07:07,481.09,PhonePe,Bill Payment,iOS,0
TXN101842,USER6938,Pune,2024-04-06 03:22:30,2616.29,Google Pay,P2P,Android,0
TXN101843,USER5853,Pune,2024-03-17 20:24:29,1646.54,BHIM,P2M,Android,0
TXN101844,USER1770,Pune,2024-11-03 18:13:29,424.04,Amazon Pay,P2M,Android,0
TXN101845,USER9000,Ahmedabad,2024-11-03 05:36:42,3293.71,Google Pay,Recharge,Web,0
TXN101846,USER8512,Mumbai,2024-03-12 12:38:30,6556.23,BHIM,Recharge,Web,0
TXN101847,USER9419,Lucknow,2024-11-17 12:45:13,2942.94,Google Pay,Recharge,Web,0
TXN101848,USER3575,Mumbai,2024-02-11 02:24:16,1318.37,Amazon Pay,P2P,Web,0
TXN101849,USER1065,Ahmedabad,2024-06-15 19:47:20,554.63,Amazon Pay,P2P,Android,0
TXN101850,USER7255,Lucknow,2024-09-30 22:22:02,8392.8,Amazon Pay,Recharge,iOS,0
TXN101851,USER7078,Pune,2024-05-02 17:22:04,65.71,Paytm,Recharge,Android,0
TXN101852,USER7347,Pune,2024-09-14 22:02:44,1289.85,BHIM,P2P,Android,0
TXN101853,USER9533,Hyderabad,2024-05-12 08:28:51,1912.8,BHIM,Recharge,Android,0
TXN101854,USER2434,Lucknow,2024-05-17 06:01:51,256.28,BHIM,P2M,Android,0
TXN101855,USER3354,Lucknow,2024-09-22 08:08:37,1602.09,Paytm,Recharge,Android,0
TXN101856,USER5549,Mumbai,2024-07-09 15:19:22,5078.37,BHIM,P2M,Android,0
TXN101857,USER7065,Bangalore,2024-05-11 09:02:23,3170.2,PhonePe,P2P,Web,0
TXN101858,USER5677,Jaipur,2024-06-19 09:29:17,3058.39,Paytm,Bill Payment,Web,0
TXN101859,USER2249,Mumbai,2024-04-04 18:00:08,5552.93,Amazon Pay,P2P,Android,0
TXN101860,USER9245,Kolkata,2024-07-01 12:11:10,2313.79,Google Pay,Bill Payment,Android,0
TXN101861,USER1442,Jaipur,2024-11-16 21:28:59,3244.65,Paytm,Recharge,Web,0
TXN101862,USER1822,Lucknow,2024-04-28 00:48:59,4809.83,Amazon Pay,P2P,Web,1
TXN101863,USER1562,Delhi,2024-12-06 05:49:11,199.13,BHIM,P2M,Android,0
TXN101864,USER3296,Chennai,2024-08-22 02:35:08,10946.47,BHIM,P2M,iOS,0
TXN101865,USER5727,Pune,2024-03-11 02:25:20,5501.67,Amazon Pay,P2P,Web,0
TXN101866,USER6435,Kolkata,2024-11-21 01:29:52,2376.18,Amazon Pay,P2M,Web,0
TXN101867,USER3800,Jaipur,2024-07-18 04:10:52,683.81,PhonePe,P2M,Android,0
TXN101868,USER4850,Ahmedabad,2024-02-04 23:05:08,947.23,Amazon Pay,P2P,Web,0
TXN101869,USER3000,Chennai,2024-01-01 04:38:22,1260.68,PhonePe,P2M,iOS,0
TXN101870,USER8991,Jaipur,2024-03-20 11:43:55,2630.59,Google Pay,Bill Payment,Android,0
TXN101871,USER3329,Bangalore,2024-04-21 18:58:26,751.91,BHIM,P2M,Android,0
TXN101872,USER1569,Mumbai,2024-02-03 09:10:38,861.24,PhonePe,Bill Payment,Web,0
TXN101873,USER2257,Delhi,2024-02-28 10:35:38,2866.43,Paytm,P2P,Android,0
TXN101874,USER9910,Pune,2024-12-09 13:41:12,783.87,Amazon Pay,Recharge,Android,0
TXN101875,USER3911,Pune,2024-10-14 21:25:08,2426.28,BHIM,P2P,Web,0
TXN101876,USER7531,Pune,2024-03-26 11:01:37,10.66,BHIM,P2M,Web,0
TXN101877,USER8351,Mumbai,2024-10-06 07:12:01,1061.2,Google Pay,Recharge,iOS,0
TXN101878,USER6828,Hyderabad,2024-10-19 09:04:02,4888.43,PhonePe,Recharge,iOS,0
TXN101879,USER4483,Kolkata,2024-08-09 23:15:29,456.91,PhonePe,P2P,Android,0
TXN101880,USER2151,Kolkata,2024-02-25 08:42:37,405.35,Amazon Pay,Recharge,Android,0
TXN101881,USER9402,Kolkata,2024-03-14 17:06:46,1856.74,Amazon Pay,P2P,Android,0
TXN101882,USER8494,Kolkata,2024-06-30 03:53:46,144.38,PhonePe,Recharge,Web,0
TXN101883,USER8011,Jaipur,2024-06-24 02:22:01,1425.62,PhonePe,Recharge,Web,0
TXN101884,USER3696,Lucknow,2024-08-24 22:17:04,395.19,Google Pay,P2P,Android,0
TXN101885,USER4718,Kolkata,2024-05-23 02:11:50,3325.3,PhonePe,P2P,Web,0
TXN101886,USER4708,Lucknow,2024-07-22 13:31:40,36.24,Google Pay,Bill Payment,iOS,0
TXN101887,USER7398,Bangalore,2024-03-25 21:27:37,1148.79,PhonePe,P2P,Android,0
TXN101888,USER8767,Lucknow,2024-03-09 00:00:36,2950.89,Paytm,Bill Payment,iOS,0
TXN101889,USER9060,Jaipur,2024-06-16 20:26:41,465.81,Paytm,Bill Payment,iOS,0
TXN101890,USER9328,Kolkata,2024-07-08 12:57:18,266.37,Amazon Pay,P2M,Web,0
TXN101891,USER1661,Lucknow,2024-10-20 11:52:50,2840.14,Google Pay,Bill Payment,Web,0
TXN101892,USER9534,Jaipur,2024-06-18 16:56:49,2043.06,PhonePe,Bill Payment,iOS,0
TXN101893,USER3169,Mumbai,2024-09-08 07:55:46,4033.93,BHIM,P2P,Android,0
TXN101894,USER2515,Lucknow,2024-03-03 21:42:50,222.75,Paytm,Bill Payment,iOS,0
TXN101895,USER1071,Mumbai,2024-01-09 07:46:53,2487.38,Paytm,P2P,Web,0
TXN101896,USER5759,Chennai,2024-12-21 16:18:46,235.3,BHIM,Bill Payment,iOS,0
TXN101897,USER8565,Lucknow,2024-09-01 14:10:52,1670.79,Paytm,Bill Payment,Web,0
TXN101898,USER2283,Jaipur,2024-03-12 08:14:15,1332.51,BHIM,Bill Payment,iOS,0
TXN101899,USER1815,Kolkata,2024-06-21 22:23:22,54.08,Paytm,Recharge,Android,0
TXN101900,USER1416,Lucknow,2024-01-31 17:10:07,3333.74,Amazon Pay,Bill Payment,iOS,0
TXN101901,USER5513,Jaipur,2024-04-17 18:35:57,6556.35,Amazon Pay,P2M,Web,0
TXN101902,USER1255,Mumbai,2024-03-21 21:15:55,3584.05,BHIM,Bill Payment,Web,0
TXN101903,USER9744,Jaipur,2024-06-29 17:06:36,106.14,PhonePe,Bill Payment,iOS,0
TXN101904,USER6592,Mumbai,2024-03-20 01:44:37,1967.93,BHIM,P2M,Android,0
TXN101905,USER1347,Pune,2024-06-14 10:20:11,3975.13,Amazon Pay,Recharge,iOS,0
TXN101906,USER6696,Kolkata,2024-08-08 05:23:42,1011.31,Amazon Pay,Bill Payment,iOS,0
TXN101907,USER2265,Mumbai,2024-06-06 17:13:13,649.65,PhonePe,P2P,Web,0
TXN101908,USER3470,Bangalore,2024-03-12 21:06:58,1446.91,Google Pay,Recharge,Web,0
TXN101909,USER6974,Chennai,2024-05-19 21:14:24,596.65,PhonePe,Bill Payment,iOS,0
